original_file,roboflow_split,n_billetes,n_manos,area_max_billete,estado,motivo,duplicado_de,distancia,dataset_del_duplicado,nombre_en_train
5Euro_78_jpg.rf.SaZqyD2uVj8o5HmAIPRY.jpg,train,1,0,0.969,excluida,duplicado,005_Euro_415.jpg,0,test,
5Euro_81_jpg.rf.eiLXgwJExHeiG3ivv5gh.jpg,train,1,0,0.88,excluida,"primer plano (1 billete, >50% de la imagen)",,,,
5Euro_82_jpg.rf.77SVVBhNyriZYqiKyIpD.jpg,train,1,0,0.44,incluida en train,,,,,ebd_5Euro_82.jpg
5Euro_87_jpg.rf.ogBADgSoETmA6eiqHifK.jpg,train,1,0,0.863,excluida,"primer plano (1 billete, >50% de la imagen)",,,,
5Euro_90_jpg.rf.8f7KAX7UCc6Q9jPaQo1R.jpg,train,2,0,0.439,excluida,duplicado,005_Euro_360.jpg,0,train,
5Euro_91_jpg.rf.BBtVncJ9yJsyWNsDf6jW.jpg,train,1,0,0.68,excluida,"primer plano (1 billete, >50% de la imagen)",,,,
5Euro_94_jpg.rf.2CtQC2vXoBpBfsTHv7hc.jpg,train,2,0,0.395,incluida en train,,,,,ebd_5Euro_94.jpg
5Euro_95_jpg.rf.T013iB7OckGdNSXeVVbI.jpg,train,2,0,0.441,incluida en train,,,,,ebd_5Euro_95.jpg
5Euro_98_jpg.rf.G1F5e25IttMLuGNxGDqI.jpg,train,2,0,0.216,excluida,duplicado,005_Euro_380.jpg,0,train,
5Euro_9_jpg.rf.NRsRsgLY5sOr4q7WeaY4.jpg,train,1,0,0.862,excluida,"primer plano (1 billete, >50% de la imagen)",,,,
82_jpg.rf.V9c4YJFNgKid1XW9Vls9.jpg,train,2,0,0.132,incluida en train,,,,,ebd_82.jpg
83_jpg.rf.5ujQgHp8egDiGNY9qQeC.jpg,train,2,0,0.218,incluida en train,,,,,ebd_83.jpg
IMG-20230331-WA0029_jpg.rf.yyQpkx5gyth5yn94fOAh.jpg,train,6,0,0.167,incluida en train,,,,,ebd_IMG-20230331-WA0029.jpg
IMG-20230331-WA0030_jpg.rf.uyn6kDS5nA7YAEXHWhDs.jpg,train,6,0,0.129,incluida en train,,,,,ebd_IMG-20230331-WA0030.jpg
IMG-20230407-WA0000_jpg.rf.Cubg3IhGbn1rdTBrfz0M.jpg,train,2,0,0.204,incluida en train,,,,,ebd_IMG-20230407-WA0000.jpg
IMG-20230407-WA0001_jpg.rf.iZPa19CMQUq45A8qtcUa.jpg,train,2,0,0.291,incluida en train,,,,,ebd_IMG-20230407-WA0001.jpg
IMG-20230506-WA0001_jpg.rf.9mbPNjcOIVNuEfaogucd.jpg,train,1,0,0.886,excluida,"primer plano (1 billete, >50% de la imagen)",,,,
IMG_20230507_120721258_jpg.rf.np3mZSdw7bwbccYfFPP6.jpg,train,1,0,0.213,incluida en train,,,,,ebd_IMG_20230507_120721258.jpg
IMG_20230507_120749610_jpg.rf.5NPIUHo8QoMrNeroHEQq.jpg,train,1,0,0.297,incluida en train,,,,,ebd_IMG_20230507_120749610.jpg
IMG_20230507_120817749_jpg.rf.uQpxYq6m7OabdrK3QBxo.jpg,train,1,0,0.389,incluida en train,,,,,ebd_IMG_20230507_120817749.jpg
IMG_20230507_120844868_jpg.rf.YfVyD74vl1135D71YS56.jpg,train,1,0,0.257,incluida en train,,,,,ebd_IMG_20230507_120844868.jpg
WhatsApp-Image-2023-04-21-at-16-36-20-10-_jpg.rf.bWaVrf6YOpccLPYwEJ6p.jpg,train,2,0,0.097,incluida en train,,,,,ebd_WhatsApp-Image-2023-04-21-at-16-36-20-10-.jpg
WhatsApp-Image-2023-04-21-at-16-36-20-12-_jpg.rf.uT1SyH3wVTNxI8QnmHtv.jpg,train,3,0,0.1,incluida en train,,,,,ebd_WhatsApp-Image-2023-04-21-at-16-36-20-12-.jpg
WhatsApp-Image-2023-04-21-at-16-36-20-13-_jpg.rf.ITYC8z3jmX6oF9YFpccs.jpg,train,5,0,0.041,incluida en train,,,,,ebd_WhatsApp-Image-2023-04-21-at-16-36-20-13-.jpg
WhatsApp-Image-2023-04-21-at-16-36-20-15-_jpg.rf.FKq6rCVuMmI9r9i9GJja.jpg,train,4,0,0.091,incluida en train,,,,,ebd_WhatsApp-Image-2023-04-21-at-16-36-20-15-.jpg
WhatsApp-Image-2023-04-21-at-16-36-20-16-_jpg.rf.ARkH3WFOWj772CvbVpWI.jpg,train,4,0,0.052,incluida en train,,,,,ebd_WhatsApp-Image-2023-04-21-at-16-36-20-16-.jpg
WhatsApp-Image-2023-04-21-at-16-36-20-17-_jpg.rf.fI0kZRObMj8ASt3iivGy.jpg,train,4,0,0.029,incluida en train,,,,,ebd_WhatsApp-Image-2023-04-21-at-16-36-20-17-.jpg
WhatsApp-Image-2023-04-21-at-16-36-20-18-_jpg.rf.AUKS0HfxCU5f3KrblWIp.jpg,train,5,0,0.039,incluida en train,,,,,ebd_WhatsApp-Image-2023-04-21-at-16-36-20-18-.jpg
WhatsApp-Image-2023-04-21-at-16-36-20-19-_jpg.rf.O0NY0aMiuqWywTEdatZ9.jpg,train,5,0,0.045,incluida en train,,,,,ebd_WhatsApp-Image-2023-04-21-at-16-36-20-19-.jpg
WhatsApp-Image-2023-04-21-at-16-36-20-2-_jpg.rf.rorw2AQKngQ34ZTTVDDN.jpg,train,1,0,0.512,excluida,"primer plano (1 billete, >50% de la imagen)",,,,
WhatsApp-Image-2023-04-21-at-16-36-20-20-_jpg.rf.6uOjmmZrMaeD5g68dmEW.jpg,train,3,1,0.203,incluida en train,,,,,ebd_WhatsApp-Image-2023-04-21-at-16-36-20-20-.jpg
WhatsApp-Image-2023-04-21-at-16-36-20-21-_jpg.rf.PV2O2vIikghZMdbLVZL9.jpg,train,1,0,0.827,excluida,"primer plano (1 billete, >50% de la imagen)",,,,
WhatsApp-Image-2023-04-21-at-16-36-20-22-_jpg.rf.wmRGWhDCPnTeBjAeGUrQ.jpg,train,1,0,0.53,excluida,"primer plano (1 billete, >50% de la imagen)",,,,
WhatsApp-Image-2023-04-21-at-16-36-20-24-_jpg.rf.ZE6lM6q8GW5BB0g5bZZi.jpg,train,1,0,0.602,excluida,"primer plano (1 billete, >50% de la imagen)",,,,
WhatsApp-Image-2023-04-21-at-16-36-20-25-_jpg.rf.osiTWgNzPUsNBZyOD4b5.jpg,train,1,0,0.583,excluida,"primer plano (1 billete, >50% de la imagen)",,,,
WhatsApp-Image-2023-04-21-at-16-36-20-26-_jpg.rf.UFSHtJUvG1VPbGCQa0d7.jpg,train,2,0,0.301,incluida en train,,,,,ebd_WhatsApp-Image-2023-04-21-at-16-36-20-26-.jpg
WhatsApp-Image-2023-04-21-at-16-36-20-27-_jpg.rf.MgilMf4lFRLcdxsldoxS.jpg,train,2,0,0.331,incluida en train,,,,,ebd_WhatsApp-Image-2023-04-21-at-16-36-20-27-.jpg
WhatsApp-Image-2023-04-21-at-16-36-20-28-_jpg.rf.XcpirCnLGKRzvYiQuIhn.jpg,train,4,0,0.194,incluida en train,,,,,ebd_WhatsApp-Image-2023-04-21-at-16-36-20-28-.jpg
WhatsApp-Image-2023-04-21-at-16-36-20-29-_jpg.rf.fItBRo4QjrOfEY8e10NI.jpg,train,1,0,0.685,excluida,"primer plano (1 billete, >50% de la imagen)",,,,
WhatsApp-Image-2023-04-21-at-16-36-20-3-_jpg.rf.OHY23UHIzU8Ysyx67YRy.jpg,train,4,0,0.116,incluida en train,,,,,ebd_WhatsApp-Image-2023-04-21-at-16-36-20-3-.jpg
WhatsApp-Image-2023-04-21-at-16-36-20-30-_jpg.rf.qa3Jd5ugopuVGgfctbkP.jpg,train,3,1,0.181,incluida en train,,,,,ebd_WhatsApp-Image-2023-04-21-at-16-36-20-30-.jpg
WhatsApp-Image-2023-04-21-at-16-36-20-31-_jpg.rf.csaK3ghCqStc5Dia8yWX.jpg,train,1,0,0.498,incluida en train,,,,,ebd_WhatsApp-Image-2023-04-21-at-16-36-20-31-.jpg
WhatsApp-Image-2023-04-21-at-16-36-20-32-_jpg.rf.fRjtp8hS7Ec4s0hDP5mR.jpg,train,3,1,0.214,incluida en train,,,,,ebd_WhatsApp-Image-2023-04-21-at-16-36-20-32-.jpg
WhatsApp-Image-2023-04-21-at-16-36-20-33-_jpg.rf.hhrvit5oWbM2NC82R1Go.jpg,train,3,0,0.25,incluida en train,,,,,ebd_WhatsApp-Image-2023-04-21-at-16-36-20-33-.jpg
WhatsApp-Image-2023-04-21-at-16-36-20-35-_jpg.rf.ykg1U2BsZ7UdCai0TV2C.jpg,train,2,0,0.248,incluida en train,,,,,ebd_WhatsApp-Image-2023-04-21-at-16-36-20-35-.jpg
WhatsApp-Image-2023-04-21-at-16-36-20-36-_jpg.rf.ERjyZg45TJNLsFTs9yX4.jpg,train,3,0,0.226,incluida en train,,,,,ebd_WhatsApp-Image-2023-04-21-at-16-36-20-36-.jpg
WhatsApp-Image-2023-04-21-at-16-36-20-37-_jpg.rf.JuIT87c0D4Ghp9LgPi0Z.jpg,train,3,0,0.235,incluida en train,,,,,ebd_WhatsApp-Image-2023-04-21-at-16-36-20-37-.jpg
WhatsApp-Image-2023-04-21-at-16-36-20-38-_jpg.rf.E6UKhfHHhBXj2hfRIJwM.jpg,train,2,0,0.209,incluida en train,,,,,ebd_WhatsApp-Image-2023-04-21-at-16-36-20-38-.jpg
WhatsApp-Image-2023-04-21-at-16-36-20-39-_jpg.rf.XXzOnVUDPaV7lB7iAlpo.jpg,train,2,0,0.206,incluida en train,,,,,ebd_WhatsApp-Image-2023-04-21-at-16-36-20-39-.jpg
WhatsApp-Image-2023-04-21-at-16-36-20-4-_jpg.rf.6ZzbxlBMjXiTCiTiCqiY.jpg,train,5,0,0.085,incluida en train,,,,,ebd_WhatsApp-Image-2023-04-21-at-16-36-20-4-.jpg
WhatsApp-Image-2023-04-21-at-16-36-20-40-_jpg.rf.n6T3MkXAUfO29vI6sO9w.jpg,train,1,0,0.371,incluida en train,,,,,ebd_WhatsApp-Image-2023-04-21-at-16-36-20-40-.jpg
WhatsApp-Image-2023-04-21-at-16-36-20-41-_jpg.rf.CA2m9QkGfxT5KNBKaeHC.jpg,train,2,0,0.388,incluida en train,,,,,ebd_WhatsApp-Image-2023-04-21-at-16-36-20-41-.jpg
WhatsApp-Image-2023-04-21-at-16-36-20-42-_jpg.rf.yS6FrANHrOirsW8lEYfY.jpg,train,2,0,0.332,incluida en train,,,,,ebd_WhatsApp-Image-2023-04-21-at-16-36-20-42-.jpg
WhatsApp-Image-2023-04-21-at-16-36-20-44-_jpg.rf.zDE5ravNzVnwxOfetsGM.jpg,train,1,0,0.17,incluida en train,,,,,ebd_WhatsApp-Image-2023-04-21-at-16-36-20-44-.jpg
WhatsApp-Image-2023-04-21-at-16-36-20-46-_jpg.rf.Ixx2QGPA6oh2FCmXVsRC.jpg,train,1,0,0.269,incluida en train,,,,,ebd_WhatsApp-Image-2023-04-21-at-16-36-20-46-.jpg
WhatsApp-Image-2023-04-21-at-16-36-20-47-_jpg.rf.R7ttbHh36oManpGTdrVN.jpg,train,1,1,0.387,incluida en train,,,,,ebd_WhatsApp-Image-2023-04-21-at-16-36-20-47-.jpg
WhatsApp-Image-2023-04-21-at-16-36-20-48-_jpg.rf.TNMsROi8OSwolmUrVenh.jpg,train,4,0,0.249,incluida en train,,,,,ebd_WhatsApp-Image-2023-04-21-at-16-36-20-48-.jpg
WhatsApp-Image-2023-04-21-at-16-36-20-49-_jpg.rf.WvyYtDYoAOGlFl5MgNVS.jpg,train,1,0,0.736,excluida,"primer plano (1 billete, >50% de la imagen)",,,,
WhatsApp-Image-2023-04-21-at-16-36-20-50-_jpg.rf.eyYuvzrHpw6l3xQzWwMV.jpg,train,1,0,0.654,excluida,"primer plano (1 billete, >50% de la imagen)",,,,
WhatsApp-Image-2023-04-21-at-16-36-20-51-_jpg.rf.fEuv41bVbr3h8ojj5QDp.jpg,train,1,0,0.466,incluida en train,,,,,ebd_WhatsApp-Image-2023-04-21-at-16-36-20-51-.jpg
WhatsApp-Image-2023-04-21-at-16-36-20-52-_jpg.rf.jnt5LMk8lDvQv9Az6gDM.jpg,train,1,0,0.783,excluida,"primer plano (1 billete, >50% de la imagen)",,,,
WhatsApp-Image-2023-04-21-at-16-36-20-53-_jpg.rf.wHBuGtkBcciA3hQQ6yHs.jpg,train,3,0,0.171,incluida en train,,,,,ebd_WhatsApp-Image-2023-04-21-at-16-36-20-53-.jpg
WhatsApp-Image-2023-04-21-at-16-36-20-54-_jpg.rf.Lmvh5tF7RESIJL4bG4cW.jpg,train,3,0,0.227,incluida en train,,,,,ebd_WhatsApp-Image-2023-04-21-at-16-36-20-54-.jpg
WhatsApp-Image-2023-04-21-at-16-36-20-55-_jpg.rf.gVzEldIbm6maD4qgM3pd.jpg,train,2,0,0.242,incluida en train,,,,,ebd_WhatsApp-Image-2023-04-21-at-16-36-20-55-.jpg
WhatsApp-Image-2023-04-21-at-16-36-20-6-_jpg.rf.oY3OMedyAstbM54B2iWp.jpg,train,6,0,0.073,incluida en train,,,,,ebd_WhatsApp-Image-2023-04-21-at-16-36-20-6-.jpg
WhatsApp-Image-2023-04-21-at-16-36-20-7-_jpg.rf.0cI6Vjuq4dZZCArzyOMF.jpg,train,7,0,0.081,incluida en train,,,,,ebd_WhatsApp-Image-2023-04-21-at-16-36-20-7-.jpg
WhatsApp-Image-2023-04-21-at-16-36-20-8-_jpg.rf.rcJkdxR833QUmuZv7fSH.jpg,train,6,0,0.074,incluida en train,,,,,ebd_WhatsApp-Image-2023-04-21-at-16-36-20-8-.jpg
WhatsApp-Image-2023-04-21-at-16-36-20-9-_jpg.rf.reU8rnpjhUXYcWMjyVEa.jpg,train,5,0,0.07,incluida en train,,,,,ebd_WhatsApp-Image-2023-04-21-at-16-36-20-9-.jpg
WhatsApp-Image-2023-05-08-at-03-18-58-1-_jpg.rf.Z9zeCXNuTZy53yi7Z88g.jpg,train,5,0,0.072,incluida en train,,,,,ebd_WhatsApp-Image-2023-05-08-at-03-18-58-1-.jpg
WhatsApp-Image-2023-05-08-at-03-19-13_jpg.rf.LN4CyREHiQQVBqMLM0it.jpg,train,1,0,0.221,excluida,duplicado,WhatsApp-Image-2023-04-21-at-16-36-20-46-_jpg.rf.Ixx2QGPA6oh2FCmXVsRC.jpg,6,nuevo (mismo dataset),
100Euro_129_JPEG_jpg.rf.ZWT8TR20rtVFb2KgFyGS.jpg,valid,2,0,0.414,excluida,duplicado,Multiple_Euro_127.jpg,0,train,
100Euro_142_JPEG_jpg.rf.c4YLQli7E9tHWwsrHvdX.jpg,valid,1,0,1.0,excluida,duplicado,100_Euro_068.jpg,2,train,
100Euro_146_JPEG_jpg.rf.ofyyKmGRI55CNGWdhh3R.jpg,valid,1,0,0.846,excluida,"primer plano (1 billete, >50% de la imagen)",,,,
100Euro_16_JPEG_jpg.rf.aOru4oNGhV1CtepHBtF5.jpg,valid,1,0,1.0,excluida,"primer plano (1 billete, >50% de la imagen)",,,,
100Euro_179_JPEG_jpg.rf.G2y47iQw8GXuAp0SpJKY.jpg,valid,2,0,0.418,incluida en train,,,,,ebd_100Euro_179_JPEG.jpg
100Euro_186_JPEG_jpg.rf.jE3AI0cQbgnGCVhY9HLv.jpg,valid,1,0,0.701,excluida,"primer plano (1 billete, >50% de la imagen)",,,,
100Euro_190_JPEG_jpg.rf.k4FrfNFye0USxbUGHPcp.jpg,valid,1,2,0.318,incluida en train,,,,,ebd_100Euro_190_JPEG.jpg
100Euro_43_JPEG_jpg.rf.AI0VOq6rxl71rrI45DP5.jpg,valid,1,0,0.724,excluida,duplicado,100_Euro_072__aug2.jpg,5,nuevo,
100Euro_49_JPEG_jpg.rf.4CQebhKgbGu82uqY4iOB.jpg,valid,1,0,0.841,excluida,duplicado,100_Euro_334.jpg,0,test,
100Euro_75_JPEG_jpg.rf.xcCll4djuDyilIRm12Fd.jpg,valid,1,0,1.0,excluida,duplicado,100_Euro_343.jpg,4,train,
10Euro_113_jpg.rf.unwXkyzrKx6QP7DRWehE.jpg,valid,1,0,0.72,excluida,duplicado,010_Euro_034.jpg,1,train,
10Euro_118_jpg.rf.7200Ymcg113OJcaRKquO.jpg,valid,1,0,0.658,excluida,"primer plano (1 billete, >50% de la imagen)",,,,
10Euro_129_jpg.rf.XzNXHbMlxrmLtWr5gChe.jpg,valid,3,0,0.66,incluida en train,,,,,ebd_10Euro_129.jpg
10Euro_132_jpg.rf.53EciuYfY2igERqD9V6M.jpg,valid,1,0,0.481,incluida en train,,,,,ebd_10Euro_132.jpg
10Euro_134_jpeg_jpg.rf.6QA6jqqFRDwHd9NrzXd7.jpg,valid,2,0,0.551,incluida en train,,,,,ebd_10Euro_134_jpeg.jpg
10Euro_179_jpg.rf.FZ2wbzN2BhXTIIexbLCd.jpg,valid,1,1,0.157,incluida en train,,,,,ebd_10Euro_179.jpg
10Euro_199_jpg.rf.PZSjZhQAbSAPObrIiEiQ.jpg,valid,1,1,0.279,incluida en train,,,,,ebd_10Euro_199.jpg
10Euro_35_jpeg_jpg.rf.rcxtURLpmX5A6yt7BaHn.jpg,valid,1,0,0.841,excluida,"primer plano (1 billete, >50% de la imagen)",,,,
10Euro_61_jpg.rf.mStsrSNmQ2qg1BMGLztg.jpg,valid,1,0,0.767,excluida,"primer plano (1 billete, >50% de la imagen)",,,,
10Euro_73_jpg.rf.iHphAxDvl5WbZjA1vPgH.jpg,valid,1,0,0.148,incluida en train,,,,,ebd_10Euro_73.jpg
20230330_215530_jpg.rf.51FIwuhuhn92FgcLChki.jpg,valid,3,0,0.198,excluida,duplicado,20230330_215531_jpg.rf.GdW8RtCBRr4dlPOietxH.jpg,8,nuevo (mismo dataset),
20230330_215539_jpg.rf.rGzmCieQFlCSsMGZgrfE.jpg,valid,3,0,0.205,excluida,duplicado,20230330_215540_jpg.rf.FCka0AKHptzzWcurrESZ.jpg,8,nuevo (mismo dataset),
20230330_215611_jpg.rf.qA9bWIBAL9pUvYpKDDM1.jpg,valid,3,0,0.12,incluida en train,,,,,ebd_20230330_215611.jpg
20230330_220533_jpg.rf.zTxvdbSt2z79JF3uiZkg.jpg,valid,2,0,0.195,incluida en train,,,,,ebd_20230330_220533.jpg
20230330_220831_jpg.rf.tnHwBOaENcKOJN0U4Pcs.jpg,valid,7,0,0.081,incluida en train,,,,,ebd_20230330_220831.jpg
20230403_103349_jpg.rf.qnm9s1MJXMtAj897AtIG.jpg,valid,2,0,0.225,incluida en train,,,,,ebd_20230403_103349.jpg
20230403_103358_jpg.rf.COmqSFWAJTO4BomoV2rZ.jpg,valid,2,0,0.215,incluida en train,,,,,ebd_20230403_103358.jpg
20230403_103405_jpg.rf.BMBermYHlGDGUAxJY5SA.jpg,valid,2,0,0.326,incluida en train,,,,,ebd_20230403_103405.jpg
20230403_103408_jpg.rf.U6Bdk0GxPOM7Nufx1VKy.jpg,valid,2,0,0.154,incluida en train,,,,,ebd_20230403_103408.jpg
20230407_181359_jpg.rf.mQDJRkkCc0oZoUVXoQUi.jpg,valid,1,0,0.494,incluida en train,,,,,ebd_20230407_181359.jpg
20230407_181401_jpg.rf.vYnBWraR1PmMLsZKIIM9.jpg,valid,1,0,0.571,excluida,"primer plano (1 billete, >50% de la imagen)",,,,
20230407_181823_jpg.rf.IgcrkNb2RHL133sHobDI.jpg,valid,7,0,0.149,incluida en train,,,,,ebd_20230407_181823.jpg
20230407_181912_jpg.rf.SzAbBFoQPegB27NPUIfJ.jpg,valid,6,0,0.183,incluida en train,,,,,ebd_20230407_181912.jpg
20230412_161356_jpg.rf.5hlvXK9nZWMAkQX3HJyC.jpg,valid,3,0,0.176,incluida en train,,,,,ebd_20230412_161356.jpg
20230412_161405_jpg.rf.13WRbYYvStgFyM1MKIiz.jpg,valid,3,0,0.142,incluida en train,,,,,ebd_20230412_161405.jpg
20230412_161427_jpg.rf.VtyyCZrhXTCVSZcv0kjr.jpg,valid,3,0,0.147,incluida en train,,,,,ebd_20230412_161427.jpg
20230412_161428_jpg.rf.DFzp7kvbnmKnh6j0aWKK.jpg,valid,3,0,0.136,excluida,duplicado,20230412_161427_jpg.rf.VtyyCZrhXTCVSZcv0kjr.jpg,5,nuevo (mismo dataset),
20230414_114808_jpg.rf.r2RNIoW7opgjt1upvrDY.jpg,valid,5,0,0.106,incluida en train,,,,,ebd_20230414_114808.jpg
20230414_114925_jpg.rf.8DFwM2xPEqJ2EmhYNb1K.jpg,valid,5,0,0.093,incluida en train,,,,,ebd_20230414_114925.jpg
20230414_114953_jpg.rf.VKKOROdKUZOFfg1mS7FQ.jpg,valid,3,1,0.133,incluida en train,,,,,ebd_20230414_114953.jpg
20230414_115032_jpg.rf.FfYrWsOQvWunw3ytnk5l.jpg,valid,3,0,0.194,incluida en train,,,,,ebd_20230414_115032.jpg
20230414_115034_jpg.rf.GQ8OS9fzoXZ7y1wFBYVL.jpg,valid,3,0,0.26,incluida en train,,,,,ebd_20230414_115034.jpg
20230414_115139_jpg.rf.f4Z394Ge5XOsBOnMtQ7L.jpg,valid,4,0,0.108,incluida en train,,,,,ebd_20230414_115139.jpg
20230509_221051_jpg.rf.mxn0TM1eknjXmjaMePZH.jpg,valid,13,0,0.099,incluida en train,,,,,ebd_20230509_221051.jpg
20230509_221059_jpg.rf.KO8IAw3BLFbG0DL8jBfm.jpg,valid,13,0,0.108,incluida en train,,,,,ebd_20230509_221059.jpg
20230509_221308_jpg.rf.R9z5X9dkWXbLx76XXHJ1.jpg,valid,13,0,0.109,incluida en train,,,,,ebd_20230509_221308.jpg
20230509_221313_jpg.rf.YXpyGCkHeNIHOY99lUNy.jpg,valid,13,0,0.097,incluida en train,,,,,ebd_20230509_221313.jpg
20230509_221647_jpg.rf.vmNl1jBj66Sbi32Qtof2.jpg,valid,11,0,0.088,incluida en train,,,,,ebd_20230509_221647.jpg
20230509_222207_jpg.rf.lm0u5QQlvlY402mxLofL.jpg,valid,12,0,0.037,excluida,duplicado,20230509_222208_jpg.rf.kceqjiArBKAona2A9l6A.jpg,6,nuevo (mismo dataset),
20230509_222216_jpg.rf.PqJNkS1kOy60cbgqfgVS.jpg,valid,12,0,0.034,incluida en train,,,,,ebd_20230509_222216.jpg
20230509_222648_jpg.rf.w84ruVIDNImhBhGmt6Po.jpg,valid,13,0,0.065,incluida en train,,,,,ebd_20230509_222648.jpg
20230509_222753_jpg.rf.vtOCyCbpCQ4xxsVZYnbw.jpg,valid,13,0,0.103,incluida en train,,,,,ebd_20230509_222753.jpg
20230509_223023_jpg.rf.jqE6BpB8jjsDB0u21lHD.jpg,valid,6,0,0.093,incluida en train,,,,,ebd_20230509_223023.jpg
20Euro_157_jpg.rf.AzyWzvTS0sC2excRyybf.jpg,valid,1,0,0.385,excluida,duplicado,020_Euro_137.jpg,1,train,
20Euro_160_jpg.rf.SKunn69LlH2RF0d1gd0b.jpg,valid,1,1,0.808,excluida,"primer plano (1 billete, >50% de la imagen)",,,,
20Euro_171_jpg.rf.nj2FwgEMlnkfbJJsEElb.jpg,valid,2,0,0.375,excluida,duplicado,050_Euro_085.jpg,8,test,
20Euro_187_jpg.rf.JoeweICxbXTmnlUv4UGp.jpg,valid,2,3,0.135,excluida,duplicado,020_Euro_391.jpg,0,train,
20Euro_191_jpg.rf.LnnWpu9fPzxAQAORlZrh.jpg,valid,1,0,0.753,excluida,"primer plano (1 billete, >50% de la imagen)",,,,
20Euro_192_jpeg_jpg.rf.zbUwxZSTDaHWG9kfSRM2.jpg,valid,2,0,0.505,incluida en train,,,,,ebd_20Euro_192_jpeg.jpg
20Euro_197_jpg.rf.4pbE1P5LibV8wdbV1oAo.jpg,valid,1,0,0.682,excluida,"primer plano (1 billete, >50% de la imagen)",,,,
20Euro_27_jpg.rf.oz7FunNrM969GLW4wWD4.jpg,valid,2,0,0.43,incluida en train,,,,,ebd_20Euro_27.jpg
20Euro_45_jpg.rf.7r59mpYn7PqX3KwGwuvo.jpg,valid,2,1,0.194,excluida,duplicado,020_Euro_260.jpg,0,train,
20Euro_49_jpg.rf.hna3ntE5WOVzt1oAM0OU.jpg,valid,1,0,0.619,excluida,"primer plano (1 billete, >50% de la imagen)",,,,
20Euro_75_jpg.rf.zw6ygwlOb0vLduoMqJEK.jpg,valid,1,0,1.0,excluida,"primer plano (1 billete, >50% de la imagen)",,,,
20Euro_95_jpg.rf.RlV4bLBbK2D0AYC0gCSP.jpg,valid,2,1,0.196,incluida en train,,,,,ebd_20Euro_95.jpg
50Euro_162_JPEG_jpg.rf.z8diT8lVbPjFIXIjxNi4.jpg,valid,2,0,0.434,excluida,duplicado,50Euro_194_jpg.rf.qFLyVtKVL5GUk93ibZIF.jpg,0,nuevo (mismo dataset),
50Euro_173_JPEG_jpg.rf.1psQIPfsENjNjA0dfOnf.jpg,valid,1,0,0.58,excluida,"primer plano (1 billete, >50% de la imagen)",,,,
50Euro_175_JPEG_jpg.rf.CCsyrk8ySYPTpuHTVI4H.jpg,valid,2,0,0.379,incluida en train,,,,,ebd_50Euro_175_JPEG.jpg
50Euro_38_JPEG_jpg.rf.Ptc1tRYdxXMAKVfejNDi.jpg,valid,1,2,0.439,excluida,duplicado,050_Euro_271.jpg,6,train,
50Euro_40_JPEG_jpg.rf.upv090NL2Noj2XxAUROh.jpg,valid,1,0,0.94,excluida,"primer plano (1 billete, >50% de la imagen)",,,,
50Euro_45_JPEG_jpg.rf.CBcZhGokKoPPZLvls4aK.jpg,valid,1,0,0.923,excluida,duplicado,050_Euro_282.jpg,0,train,
50Euro_59_JPEG_jpg.rf.Rb4IpASgdBMWSZ9u9yrn.jpg,valid,1,0,1.0,excluida,duplicado,050_Euro_311.jpg,0,train,
50Euro_79_JPEG_jpg.rf.oN0AfMDNiV8fBDAeuOW5.jpg,valid,4,0,0.335,excluida,duplicado,Multiple_Euro_086.jpg,0,train,
50Euro_80_JPEG_jpg.rf.iejcDgxmorUtNaRptHif.jpg,valid,1,1,0.24,incluida en train,,,,,ebd_50Euro_80_JPEG.jpg
50Euro_8_JPEG_jpg.rf.DQaK2mhmDM1ZvT6hyroX.jpg,valid,1,0,0.4,incluida en train,,,,,ebd_50Euro_8_JPEG.jpg
5Euro_110_jpg.rf.vxMGyMVOJ15PJu86W53k.jpg,valid,2,0,0.5,excluida,duplicado,010_Euro_206.jpg,4,train,
5Euro_165_jpg.rf.d0CH1UmLXc9qbHpSDkHN.jpg,valid,2,0,0.452,incluida en train,,,,,ebd_5Euro_165.jpg
5Euro_174_jpg.rf.3fctMQJrdMzYQ5cNAvoL.jpg,valid,1,0,0.413,incluida en train,,,,,ebd_5Euro_174.jpg
5Euro_42_jpg.rf.8EQ4sGWMyc9wjkLfw7TJ.jpg,valid,2,0,0.457,incluida en train,,,,,ebd_5Euro_42.jpg
5Euro_49_jpg.rf.JCEcz34PrbehSySMvozD.jpg,valid,2,0,0.425,excluida,duplicado,005_Euro_280.jpg,0,train,
5Euro_72_jpg.rf.0FE4KK9kf2eSRFMhHQ0w.jpg,valid,1,0,0.688,excluida,duplicado,005_Euro_322.jpg,8,train,
5Euro_80_jpg.rf.IidqG0QtT7ikD3oWKtI6.jpg,valid,1,0,0.883,excluida,"primer plano (1 billete, >50% de la imagen)",,,,
5Euro_83_jpg.rf.BzoWYiSESyE4TRk0lTfp.jpg,valid,1,0,0.887,excluida,"primer plano (1 billete, >50% de la imagen)",,,,
IMG-20230506-WA0000_jpg.rf.WUkXNlLN5MvoSOJtERyB.jpg,valid,1,0,0.917,excluida,duplicado,010_Euro_339.jpg,8,test,
WhatsApp-Image-2023-04-21-at-16-36-20-1-_jpg.rf.btckLKJrQPQXml1LFEsQ.jpg,valid,1,0,0.637,excluida,"primer plano (1 billete, >50% de la imagen)",,,,
